Datum;;Ergebnis kuenstl. Lawinenausloesung;Versuche kuenstl. Lawinenausloesung;Wetter zur Zeit der Beobachtung;Windrichtung;Windverfrachtung;WG ohne Verfrachtung;WG mit Verfrachtung;Windgeschwindigkeit;Wetter vom Vortag;Temperaturverlauf der letzen 24 h;Schneetemperatur;Lufttemperatur TM;Lufttemperatur TA;Windstaerke zur Zeit d. Beobachtung;Windstaerke vergangene Nacht;Windstaerke vom Vortag Nachmittag;Windstaerke vom Vortag Vormittag;Oberflaechencharakter Schneedecke;Oberflaechenform Schneedecke;Reif;Windrichtung zur Zeit d. Beobachtung;Windrichtung vergangene Nacht;Windrichtung vom Vortag Nachmittag;Windrichtung vom Vortag Vormittag;Einsinktiefe ABS;Einsinktiefe;Europ. Lawinengefahrenskala;Tourengelaende: Art zu erwartender Lawine;Europ. Lawinengefahrenskala;Strasse: Art der zu erwartenden Lawinen;Gelaendebeschaffenheit im Anrissgebiet;Groesse u. Zahl der Lawinen;Meereshoehe des Anrissgebietes;Exposition des Anrissgebietes;Lawinenart;Schneehoehe;Neuschneehoehe;
22.10.2019;;---;---;---;45,00;;0;---;0,00;---;---;---;---;---;---;---;---;---;---;---;;---;---;---;---;;---;---;---;---;---;---;---;---;---;---;---;---;
23.10.2019;;---;---;---;90,00;;1;---;1,00;---;---;---;---;---;---;---;---;---;---;---;;---;---;---;---;;---;---;---;---;---;---;---;---;---;---;---;---;
24.10.2019;;---;---;---;---;;3;---;3,00;---;---;---;---;---;---;---;---;---;---;---;;---;---;---;---;;---;---;---;---;---;---;---;---;---;---;---;---;
25.10.2019;;---;---;---;135,00;;2;---;2,00;---;---;---;---;---;---;---;---;---;---;---;;---;---;---;---;;---;---;---;---;---;---;---;---;---;---;---;---;
26.10.2019;;---;---;---;180,00;;3;---;3,00;---;---;---;---;---;---;---;---;---;---;---;;---;---;---;---;;---;---;---;---;---;---;---;---;---;---;---;---;
27.10.2019;;---;---;---;225,00;;2;---;2,00;---;---;---;---;---;---;---;---;---;---;---;;---;---;---;---;;---;---;---;---;---;---;---;---;---;---;---;---;
28.10.2019;;---;---;---;180,00;;3;---;3,00;---;---;---;---;---;---;---;---;---;---;---;;---;---;---;---;;---;---;---;---;---;---;---;---;---;---;---;---;
29.10.2019;;---;---;---;180,00;;2;---;2,00;---;---;---;---;---;---;---;---;---;---;---;;---;---;---;---;;---;---;---;---;---;---;---;---;---;---;---;---;
30.10.2019;;---;---;---;180,00;;2;---;2,00;---;---;---;---;---;---;---;---;---;---;---;;---;---;---;---;;---;---;---;---;---;---;---;---;---;---;---;---;
31.10.2019;;---;---;---;180,00;;2;---;2,00;---;---;---;---;---;---;---;---;---;---;---;;---;---;---;---;;---;---;---;---;---;---;---;---;---;---;---;---;
01.11.2019;;---;---;---;225,00;;2;---;2,00;---;---;---;---;---;---;---;---;---;---;---;;---;---;---;---;;---;---;---;---;---;---;---;---;---;---;---;---;
02.11.2019;;---;---;---;180,00;;2;---;2,00;---;---;---;---;---;---;---;---;---;---;---;;---;---;---;---;;---;---;---;---;---;---;---;---;---;---;---;---;
03.11.2019;;---;---;---;180,00;;2;---;2,00;---;---;---;---;---;---;---;---;---;---;---;;---;---;---;---;;---;---;---;---;---;---;---;---;---;---;---;---;
04.11.2019;;---;---;---;---;;0;---;0,00;---;---;---;---;---;---;---;---;---;---;---;;---;---;---;---;;---;---;---;---;---;---;---;---;---;---;---;---;
05.11.2019;;---;---;---;---;;2;---;2,00;---;---;---;---;---;---;---;---;---;---;---;;---;---;---;---;;---;---;---;---;---;---;---;---;---;---;---;---;
06.11.2019;;---;---;---;315,00;;4;---;4,00;---;---;---;---;---;---;---;---;---;---;---;;---;---;---;---;;---;---;---;---;---;---;---;---;---;---;---;---;
07.11.2019;;---;---;---;315,00;;4;---;4,00;---;---;---;---;---;---;---;---;---;---;---;;---;---;---;---;;---;---;---;---;---;---;---;---;---;---;---;---;
08.11.2019;;---;---;---;270,00;;2;---;2,00;---;---;---;---;---;---;---;---;---;---;---;;---;---;---;---;;---;---;---;---;---;---;---;---;---;---;---;---;
09.11.2019;;---;---;---;270,00;;2;---;2,00;---;---;---;---;---;---;---;---;---;---;---;;---;---;---;---;;---;---;---;---;---;---;---;---;---;---;---;---;
10.11.2019;;---;---;---;---;;2;---;2,00;---;---;---;---;---;---;---;---;---;---;---;;---;---;---;---;;---;---;---;---;---;---;---;---;---;---;---;---;
11.11.2019;;---;---;---;315,00;;4;---;4,00;---;---;---;---;---;---;---;---;---;---;---;;---;---;---;---;;---;---;---;---;---;---;---;---;---;---;---;---;
12.11.2019;;---;---;---;225,00;;2;---;2,00;---;---;---;---;---;---;---;---;---;---;---;;---;---;---;---;;---;---;---;---;---;---;---;---;---;---;---;---;
13.11.2019;;---;---;---;225,00;;3;---;3,00;---;---;---;---;---;---;---;---;---;---;---;;---;---;---;---;;---;---;---;---;---;---;---;---;---;---;---;---;
14.11.2019;;---;---;---;180,00;;4;---;4,00;---;---;---;---;---;---;---;---;---;---;---;;---;---;---;---;;---;---;---;---;---;---;---;---;---;---;---;---;
15.11.2019;;---;---;---;180,00;;2;---;2,00;---;---;---;---;---;---;---;---;---;---;---;;---;---;---;---;;---;---;---;---;---;---;---;---;---;---;---;---;
16.11.2019;;---;---;---;315,00;;2;---;2,00;---;---;---;---;---;---;---;---;---;---;---;;---;---;---;---;;---;---;---;---;---;---;---;---;---;---;---;---;
17.11.2019;;---;---;---;360,00;;2;---;2,00;---;---;---;---;---;---;---;---;---;---;---;;---;---;---;---;;---;---;---;---;---;---;---;---;---;---;---;---;
18.11.2019;;---;---;---;135,00;;3;---;3,00;---;---;---;---;---;---;---;---;---;---;---;;---;---;---;---;;---;---;---;---;---;---;---;---;---;---;---;---;
19.11.2019;;---;---;---;180,00;;2;---;2,00;---;---;---;---;---;---;---;---;---;---;---;;---;---;---;---;;---;---;---;---;---;---;---;---;---;---;---;---;
20.11.2019;;---;---;---;180,00;;2;---;2,00;---;---;---;---;---;---;---;---;---;---;---;;---;---;---;---;;---;---;---;---;---;---;---;---;---;---;---;---;
21.11.2019;;---;---;---;270,00;;2;---;2,00;---;---;---;---;---;---;---;---;---;---;---;;---;---;---;---;;---;---;---;---;---;---;---;---;---;---;---;---;
22.11.2019;;---;---;---;180,00;;2;---;2,00;---;---;---;---;---;---;---;---;---;---;---;;---;---;---;---;;---;---;---;---;---;---;---;---;---;---;---;---;
23.11.2019;;---;---;---;180,00;;2;---;2,00;---;---;---;---;---;---;---;---;---;---;---;;---;---;---;---;;---;---;---;---;---;---;---;---;---;---;---;---;
24.11.2019;;---;---;---;225,00;;2;---;2,00;---;---;---;---;---;---;---;---;---;---;---;;---;---;---;---;;---;---;---;---;---;---;---;---;---;---;---;---;
25.11.2019;;---;---;---;315,00;;1;---;1,00;---;---;---;---;---;---;---;---;---;---;---;;---;---;---;---;;---;---;---;---;---;---;---;---;---;---;---;---;
26.11.2019;;---;---;---;---;;2;---;2,00;---;---;---;---;---;---;---;---;---;---;---;;---;---;---;---;;---;---;---;---;---;---;---;---;---;---;---;---;
27.11.2019;;---;---;---;---;;2;---;2,00;---;---;---;---;---;---;---;---;---;---;---;;---;---;---;---;;---;---;---;---;---;---;---;---;---;---;---;---;
28.11.2019;;---;---;---;315,00;;1;---;1,00;---;---;---;---;---;---;---;---;---;---;---;;---;---;---;---;;---;---;---;---;---;---;---;---;---;---;---;---;
29.11.2019;;---;---;---;45,00;;0;---;0,00;---;---;---;---;---;---;---;---;---;---;---;;---;---;---;---;;---;---;---;---;---;---;---;---;---;---;---;---;
30.11.2019;;---;---;---;45,00;;1;---;1,00;---;---;---;---;---;---;---;---;---;---;---;;---;---;---;---;;---;---;---;---;---;---;---;---;---;---;---;---;
01.12.2019;;---;---;---;45,00;;---;2;2,00;---;---;---;---;---;---;---;---;---;---;---;;---;---;---;---;;---;---;---;---;---;---;---;---;---;---;---;---;
02.12.2019;;---;---;---;45,00;;---;4;4,00;---;---;---;---;---;---;---;---;---;---;---;;---;---;---;---;;---;---;---;---;---;---;---;---;---;---;---;---;
03.12.2019;;---;---;---;45,00;;---;4;4,00;---;---;---;---;---;---;---;---;---;---;---;;---;---;---;---;;---;---;---;---;---;---;---;---;---;---;---;---;
04.12.2019;;---;---;---;90,00;;---;2;2,00;---;---;---;---;---;---;---;---;---;---;---;;---;---;---;---;;---;---;---;---;---;---;---;---;---;---;---;---;
05.12.2019;;---;---;---;135,00;;4;---;4,00;---;---;---;---;---;---;---;---;---;---;---;;---;---;---;---;;---;---;---;---;---;---;---;---;---;---;---;---;
06.12.2019;;---;---;---;90,00;;3;---;3,00;---;---;---;---;---;---;---;---;---;---;---;;---;---;---;---;;---;---;---;---;---;---;---;---;---;---;---;---;
07.12.2019;;---;---;---;45,00;;2;---;2,00;---;---;---;---;---;---;---;---;---;---;---;;---;---;---;---;;---;---;---;---;---;---;---;---;---;---;---;---;
08.12.2019;;---;---;---;45,00;;3;---;3,00;---;---;---;---;---;---;---;---;---;---;---;;---;---;---;---;;---;---;---;---;---;---;---;---;---;---;---;---;
09.12.2019;;0,000;0,000;72,000;315,00;;4;---;4,00;7,000;3,000;-7,0;-2,0;-7,0;5,000;4,000;2,000;1,000;9,000;6,000;;360,000;360,000;180,000;180,000;;35,000;2,000;7,000;2,000;1,000;0,000;0,000;0,000;0,000;0,000;53;10;
10.12.2019;;0,000;0,000;72,000;45,00;;3;---;3,00;7,000;3,000;-7,0;-2,0;-7,0;5,000;4,000;2,000;1,000;9,000;6,000;;360,000;360,000;180,000;180,000;;35,000;2,000;7,000;2,000;1,000;0,000;0,000;0,000;0,000;0,000;53;10;
11.12.2019;;0,000;0,000;0,000;360,00;;3;---;3,00;8,000;3,000;-16,0;-6,0;-2,0;0,000;2,000;2,000;4,000;9,000;6,000;;---;180,000;360,000;360,000;;31,000;2,000;7,000;2,000;1,000;0,000;0,000;0,000;0,000;0,000;51;7;
12.12.2019;;0,000;0,000;2,000;360,00;;2;---;2,00;0,000;2,000;-16,0;2,0;-10,0;0,000;0,000;1,000;1,000;9,000;6,000;;---;---;180,000;180,000;;30,000;2,000;7,000;2,000;2,000;0,000;0,000;0,000;0,000;0,000;50;0;
13.12.2019;;0,000;0,000;8,000;360,00;;1;---;1,00;2,000;5,000;-9,0;-3,0;-3,0;4,000;3,000;0,000;1,000;9,000;6,000;;225,000;180,000;---;225,000;;30,000;2,000;7,000;2,000;1,000;0,000;0,000;0,000;0,000;0,000;49;1;
14.12.2019;;---;---;---;360,00;;2;---;2,00;---;---;---;---;---;---;---;---;---;---;---;;---;---;---;---;;---;---;---;---;---;---;---;---;---;---;---;---;
15.12.2019;;0,000;0,000;0,000;315,00;;2;---;2,00;1,000;5,000;-5,0;5,0;5,0;4,000;3,000;2,000;4,000;6,000;6,000;;180,000;180,000;315,000;135,000;;0,000;2,000;7,000;2,000;1,000;0,000;0,000;0,000;0,000;0,000;42;1;
16.12.2019;;0,000;0,000;2,000;315,00;;3;---;3,00;0,000;5,000;-3,0;7,0;4,0;2,000;2,000;1,000;2,000;6,000;3,000;;180,000;225,000;225,000;225,000;;0,000;2,000;7,000;2,000;2,000;0,000;0,000;0,000;0,000;0,000;42;0;
17.12.2019;;0,000;0,000;8,000;360,00;;4;---;4,00;1,000;4,000;-1,0;11,0;5,0;5,000;6,000;3,000;2,000;6,000;3,000;;180,000;180,000;225,000;270,000;;0,000;2,000;5,000;2,000;2,000;0,000;0,000;0,000;0,000;0,000;35;0;
18.12.2019;;0,000;0,000;8,000;270,00;;3;---;3,00;1,000;2,000;-0,2;5,0;5,0;4,000;4,000;3,000;3,000;5,000;3,000;;225,000;180,000;225,000;225,000;;0,000;2,000;5,000;2,000;2,000;2,000;3,000;9,000;9,000;4,000;35;0;
19.12.2019;;0,000;0,000;8,000;270,00;;2;---;2,00;1,000;2,000;-2,0;8,0;4,0;3,000;3,000;2,000;3,000;5,000;3,000;;225,000;180,000;180,000;180,000;;0,000;2,000;5,000;2,000;2,000;4,000;2,000;6,000;4,000;4,000;35;0;
20.12.2019;;0,000;0,000;8,000;45,00;;2;---;2,00;0,000;2,000;-2,0;6,0;3,0;6,000;5,000;6,000;2,000;5,000;3,000;;225,000;225,000;180,000;270,000;;0,000;2,000;5,000;2,000;2,000;0,000;0,000;0,000;0,000;0,000;32;0;
21.12.2019;;0,000;0,000;45,000;45,00;;---;---;2,00;1,000;2,000;-2,0;5,0;-2,0;0,000;5,000;5,000;7,000;5,000;3,000;;---;180,000;225,000;180,000;;0,000;2,000;5,000;2,000;2,000;0,000;0,000;0,000;0,000;0,000;29;0;
22.12.2019;;0,000;0,000;3,000;360,00;;---;---;---;7,000;2,000;-6,0;0,2;-2,0;0,000;3,000;2,000;1,000;9,000;6,000;;---;225,000;315,000;180,000;;20,000;3,000;4,000;2,000;1,000;4,000;3,000;6,000;9,000;5,000;50;40;
23.12.2019;;0,000;0,000;74,000;315,00;;---;---;---;8,000;3,000;-6,0;-2,0;-5,0;4,000;3,000;1,000;2,000;9,000;3,000;;45,000;45,000;180,000;135,000;;25,000;3,000;7,000;2,000;3,000;0,000;0,000;0,000;0,000;0,000;56;15;
24.12.2019;;0,000;0,000;1,000;315,00;;3;---;3,00;2,000;1,000;-8,0;-5,0;-6,0;3,000;4,000;4,000;4,000;9,000;3,000;;45,000;45,000;45,000;45,000;;25,000;3,000;7,000;2,000;3,000;2,000;5,000;4,000;9,000;3,000;62;10;
25.12.2019;;0,000;0,000;76,000;135,00;;2;---;2,00;8,000;3,000;-5,0;2,0;-5,0;3,000;4,000;5,000;3,000;9,000;3,000;;45,000;45,000;45,000;225,000;;60,000;3,000;7,000;2,000;3,000;5,000;3,000;6,000;8,000;3,000;89;35;
26.12.2019;;0,000;0,000;1,000;180,00;;1;---;1,00;8,000;3,000;-10,0;-3,0;-7,0;1,000;3,000;4,000;3,000;9,000;3,000;;270,000;45,000;45,000;45,000;;60,000;3,000;7,000;2,000;3,000;0,000;0,000;0,000;0,000;0,000;97;20;
27.12.2019;;0,000;0,000;2,000;180,00;;1;---;1,00;0,000;4,000;-5,0;-3,0;-4,0;2,000;3,000;2,000;2,000;9,000;3,000;;45,000;135,000;225,000;270,000;;50,000;3,000;7,000;2,000;3,000;8,000;4,000;6,000;4,000;7,000;96;0;
28.12.2019;;0,000;0,000;0,000;180,00;;0;---;0,00;8,000;3,000;-16,0;-4,0;-9,0;2,000;2,000;1,000;3,000;9,000;3,000;;270,000;270,000;315,000;360,000;;65,000;3,000;7,000;2,000;3,000;---;---;---;---;---;103;15;
29.12.2019;;0,000;0,000;0,000;180,00;;0;---;0,00;8,000;4,000;-20,0;-7,0;-7,0;1,000;2,000;3,000;3,000;9,000;3,000;;180,000;225,000;270,000;270,000;;50,000;2,000;7,000;2,000;3,000;0,000;0,000;0,000;0,000;0,000;95;0;
30.12.2019;;0,000;0,000;0,000;180,00;;0;---;0,00;0,000;4,000;-13,0;-2,0;-3,0;2,000;1,000;1,000;1,000;9,000;3,000;;180,000;180,000;180,000;180,000;;50,000;2,000;7,000;2,000;7,000;0,000;0,000;0,000;0,000;0,000;93;0;
31.12.2019;;0,000;0,000;3,000;---;;1;---;1,00;0,000;4,000;-6,0;3,0;1,0;5,000;3,000;1,000;2,000;9,000;3,000;;270,000;270,000;180,000;180,000;;45,000;2,000;7,000;2,000;7,000;0,000;0,000;0,000;0,000;0,000;90;0;
01.01.2020;;---;---;---;315,00;;0;---;0,00;---;---;---;---;---;---;---;---;---;---;---;;---;---;---;---;;---;---;---;---;---;---;---;---;---;---;---;---;
02.01.2020;;0,000;0,000;0,000;315,00;;0;---;0,00;0,000;5,000;-8,0;5,0;2,0;2,000;3,000;0,000;0,000;9,000;3,000;;225,000;225,000;---;---;;15,000;2,000;7,000;2,000;5,000;0,000;0,000;0,000;0,000;0,000;81;0;
03.01.2020;;0,000;0,000;2,000;315,00;;0;---;0,00;0,000;4,000;-6,0;7,0;3,0;5,000;3,000;2,000;1,000;9,000;3,000;;225,000;225,000;225,000;225,000;;15,000;2,000;7,000;1,000;5,000;0,000;0,000;0,000;0,000;0,000;78;0;
04.01.2020;;0,000;0,000;71,000;225,00;;0;---;0,00;2,000;3,000;-4,0;5,0;-2,0;2,000;2,000;2,000;3,000;9,000;3,000;;225,000;225,000;180,000;225,000;;10,000;2,000;7,000;1,000;5,000;0,000;0,000;0,000;0,000;0,000;76;0;
05.01.2020;;0,000;0,000;71,000;180,00;;0;---;0,00;7,000;3,000;-8,0;-2,0;-8,0;3,000;3,000;3,000;2,000;9,000;1,000;;45,000;45,000;360,000;45,000;;---;3,000;7,000;2,000;1,000;---;---;---;---;---;95;25;
06.01.2020;;0,000;0,000;0,000;225,00;;0;---;0,00;0,000;5,000;-14,0;-3,0;-3,0;0,000;1,000;2,000;2,000;9,000;1,000;;---;180,000;135,000;---;;---;3,000;7,000;2,000;1,000;0,000;0,000;0,000;0,000;0,000;93;0;
07.01.2020;;0,000;0,000;3,000;225,00;;5;---;5,00;0,000;4,000;-11,0;3,0;-1,0;0,000;3,000;0,000;0,000;9,000;1,000;;---;270,000;---;---;;30,000;2,000;7,000;2,000;1,000;0,000;0,000;0,000;0,000;0,000;89;0;
08.01.2020;;0,000;0,000;1,000;225,00;;8;---;8,00;7,000;3,000;-17,0;-1,0;-4,0;0,000;2,000;4,000;1,000;9,000;1,000;;---;225,000;315,000;180,000;;21,000;2,000;7,000;1,000;1,000;0,000;0,000;0,000;0,000;0,000;87;3;
09.01.2020;;0,000;0,000;1,000;180,00;;6;---;6,00;1,000;4,000;-6,0;5,0;2,0;2,000;2,000;2,000;3,000;9,000;1,000;;315,000;180,000;225,000;270,000;;15,000;2,000;7,000;1,000;2,000;8,000;4,000;2,000;4,000;5,000;85;0;
10.01.2020;;0,000;0,000;0,000;180,00;;8;---;8,00;0,000;4,000;-10,0;7,0;-1,0;2,000;2,000;1,000;1,000;9,000;1,000;;225,000;225,000;180,000;180,000;;---;1,000;7,000;1,000;2,000;8,000;3,000;2,000;9,000;5,000;85;0;
11.01.2020;;0,000;0,000;3,000;180,00;;8;---;8,00;0,000;2,000;-6,0;0,2;-4,0;2,000;1,000;1,000;1,000;9,000;1,000;;135,000;180,000;180,000;180,000;;---;1,000;7,000;1,000;2,000;0,000;0,000;0,000;0,000;0,000;84;0;
12.01.2020;;0,000;0,000;0,000;180,00;;9;---;9,00;1,000;2,000;-10,0;-1,0;-1,0;1,000;1,000;2,000;2,000;9,000;1,000;;180,000;180,000;180,000;270,000;;---;1,000;7,000;1,000;2,000;0,000;0,000;0,000;0,000;0,000;83;0;
13.01.2020;;0,000;0,000;3,000;180,00;;2;---;2,00;0,000;4,000;-16,0;5,0;-2,0;0,000;1,000;2,000;1,000;9,000;1,000;;---;180,000;225,000;180,000;;17,000;1,000;7,000;1,000;2,000;0,000;0,000;0,000;0,000;0,000;82;0;
14.01.2020;;0,000;0,000;1,000;180,00;;2;---;2,00;0,000;4,000;-17,0;5,0;-1,0;0,000;1,000;1,000;1,000;9,000;1,000;;---;180,000;180,000;180,000;;17,000;1,000;7,000;1,000;2,000;0,000;0,000;0,000;0,000;0,000;81;0;
15.01.2020;;0,000;0,000;1,000;180,00;;1;---;1,00;0,000;5,000;-7,0;4,0;3,0;1,000;1,000;1,000;1,000;9,000;1,000;;180,000;180,000;180,000;180,000;;17,000;2,000;7,000;2,000;2,000;0,000;0,000;0,000;0,000;0,000;79;0;
16.01.2020;;0,000;0,000;3,000;315,00;;1;---;1,00;0,000;3,000;-11,0;10,0;-3,0;1,000;1,000;1,000;1,000;9,000;1,000;;180,000;180,000;180,000;180,000;;17,000;1,000;7,000;1,000;2,000;8,000;2,000;4,000;6,000;7,000;79;0;
17.01.2020;;0,000;0,000;0,000;225,00;;0;---;0,00;0,000;2,000;-15,0;1,0;-1,0;0,000;1,000;1,000;1,000;9,000;1,000;;---;180,000;180,000;180,000;;15,000;1,000;7,000;1,000;2,000;0,000;0,000;0,000;0,000;0,000;79;0;
18.01.2020;;0,000;0,000;71,000;270,00;;0;---;0,00;0,000;2,000;-6,0;1,0;-5,0;2,000;2,000;0,000;0,000;5,000;1,000;;270,000;225,000;---;---;;0,000;2,000;1,000;1,000;1,000;0,000;0,000;0,000;0,000;0,000;79;0;
19.01.2020;;0,000;0,000;71,000;---;;2;---;2,00;7,000;2,000;-11,0;-5,0;-10,0;0,000;2,000;2,000;2,000;9,000;1,000;;---;360,000;360,000;315,000;;20,000;2,000;7,000;2,000;1,000;0,000;0,000;0,000;0,000;0,000;99;20;
20.01.2020;;0,000;0,000;3,000;---;;2;---;2,00;7,000;1,000;-17,0;-10,0;-13,0;0,000;1,000;3,000;2,000;9,000;1,000;;---;315,000;315,000;315,000;;42,000;2,000;7,000;2,000;1,000;0,000;0,000;0,000;0,000;0,000;100;5;
21.01.2020;;0,000;0,000;0,000;180,00;;2;---;2,00;1,000;5,000;-13,0;1,0;-1,0;3,000;3,000;1,000;0,000;9,000;1,000;;90,000;270,000;180,000;---;;30,000;2,000;7,000;2,000;1,000;0,000;0,000;0,000;0,000;0,000;97;0;
22.01.2020;;0,000;0,000;3,000;180,00;;2;---;2,00;0,000;2,000;-15,0;3,0;1,0;0,000;2,000;1,000;1,000;9,000;1,000;;---;180,000;180,000;180,000;;28,000;2,000;7,000;2,000;1,000;0,000;0,000;0,000;0,000;0,000;95;0;
23.01.2020;;0,000;0,000;0,000;225,00;;3;---;3,00;0,000;4,000;-14,0;6,0;-2,0;0,000;1,000;2,000;2,000;9,000;1,000;;---;180,000;225,000;225,000;;25,000;2,000;7,000;2,000;2,000;0,000;0,000;0,000;0,000;0,000;93;0;
24.01.2020;;0,000;0,000;0,000;180,00;;---;6;6,00;0,000;4,000;-13,0;5,0;-1,0;1,000;1,000;1,000;1,000;9,000;1,000;;180,000;180,000;180,000;180,000;;25,000;2,000;7,000;1,000;2,000;0,000;0,000;0,000;0,000;0,000;90;0;
25.01.2020;;0,000;0,000;3,000;180,00;;---;4;4,00;0,000;4,000;-7,0;4,0;1,0;1,000;1,000;1,000;1,000;9,000;1,000;;180,000;180,000;225,000;180,000;;25,000;1,000;2,000;1,000;2,000;2,000;4,000;4,000;4,000;9,000;89;0;
26.01.2020;;0,000;0,000;3,000;315,00;;---;4;4,00;1,000;4,000;-8,0;2,0;-3,0;0,000;1,000;1,000;2,000;9,000;1,000;;---;180,000;180,000;180,000;;25,000;1,000;7,000;1,000;2,000;0,000;0,000;0,000;0,000;0,000;88;0;
27.01.2020;;0,000;0,000;45,000;360,00;;---;3;3,00;7,000;2,000;-7,0;1,0;-5,0;2,000;1,000;0,000;0,000;9,000;1,000;;180,000;180,000;---;---;;25,000;1,000;7,000;1,000;2,000;0,000;0,000;0,000;0,000;0,000;90;5;
28.01.2020;;0,000;0,000;3,000;360,00;;4;---;4,00;1,000;1,000;-7,0;-0,2;-0,2;2,000;3,000;2,000;1,000;6,000;6,000;;225,000;180,000;180,000;180,000;;12,000;1,000;7,000;1,000;2,000;0,000;0,000;0,000;0,000;0,000;87;0;
29.01.2020;;0,000;0,000;73,000;---;;3;---;3,00;8,000;3,000;-9,0;-0,2;-9,0;2,000;3,000;4,000;3,000;9,000;1,000;;360,000;135,000;315,000;180,000;;47,000;2,000;7,000;2,000;1,000;0,000;0,000;0,000;0,000;0,000;100;26;
30.01.2020;;0,000;0,000;1,000;---;;3;---;3,00;8,000;1,000;-9,0;-6,0;-6,0;3,000;3,000;2,000;2,000;9,000;1,000;;135,000;135,000;135,000;135,000;;60,000;3,000;7,000;3,000;1,000;0,000;0,000;0,000;0,000;0,000;144;37;
31.01.2020;;0,000;0,000;1,000;270,00;;3;---;3,00;0,000;1,000;0,2;3,0;3,0;3,000;2,000;2,000;8,000;9,000;1,000;;---;135,000;180,000;180,000;;40,000;2,000;7,000;2,000;1,000;0,000;0,000;0,000;0,000;0,000;130;0;
01.02.2020;;0,000;0,000;0,000;270,00;;---;3;3,00;0,000;3,000;-1,0;3,0;-1,0;0,000;2,000;2,000;2,000;---;---;;---;180,000;225,000;180,000;;---;2,000;2,000;2,000;2,000;2,000;2,000;6,000;4,000;6,000;111;0;
02.02.2020;;0,000;0,000;2,000;270,00;;---;2;2,00;0,000;3,000;-0,2;3,0;1,0;2,000;2,000;1,000;1,000;5,000;3,000;;225,000;135,000;225,000;225,000;;18,000;2,000;2,000;2,000;2,000;2,000;2,000;4,000;4,000;3,000;110;0;
03.02.2020;;0,000;0,000;69,000;270,00;;---;2;2,00;6,000;1,000;-0,2;4,0;3,0;3,000;3,000;3,000;3,000;8,000;8,000;;135,000;135,000;135,000;180,000;;27,000;3,000;5,000;3,000;2,000;4,000;5,000;2,000;9,000;6,000;106;0;
04.02.2020;;0,000;0,000;74,000;270,00;;---;3;3,00;7,000;5,000;-1,0;4,0;4,0;7,000;5,000;2,000;2,000;6,000;6,000;;270,000;180,000;315,000;135,000;;---;3,000;7,000;3,000;2,000;---;---;---;---;---;103;15;
05.02.2020;;0,000;0,000;74,000;---;;5;---;5,00;8,000;3,000;-11,0;-0,2;-10,0;7,000;5,000;5,000;5,000;9,000;1,000;;45,000;45,000;45,000;45,000;;---;4,000;7,000;4,000;7,000;---;---;---;---;---;147;40;
06.02.2020;;0,000;0,000;0,000;---;;4;---;4,00;8,000;3,000;-20,0;-10,0;-12,0;3,000;2,000;6,000;5,000;9,000;1,000;;180,000;180,000;315,000;45,000;;18,000;3,000;7,000;3,000;7,000;0,000;0,000;0,000;0,000;0,000;138;35;
07.02.2020;;0,000;0,000;3,000;270,00;;3;---;3,00;1,000;4,000;-11,0;-3,0;-3,0;3,000;1,000;1,000;1,000;9,000;6,000;;225,000;180,000;180,000;180,000;;15,000;3,000;7,000;2,000;7,000;0,000;0,000;0,000;0,000;0,000;130;0;
